"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtQeT","Phuket"
-1.05290424628356,3.43148466630629,1,"DHF_add","m1h.rtaQeT","Phuket"
-1.78088457457553,5.01268198398461,1,"DHF_add","m1h.rtQeT","Phuket"
-2.97380080830949,4.09245982123109,1,"DHF_add","m3h.rt","Phuket"
-3.60865800981082,3.33411703006085,1,"DHF_add","m3h.rtaQeT","Phuket"
-7.79145041450927,6.53241810186473,1,"DHF_add","m1h.rta","Phuket"
-8.0423836864963,4.90290717036428,1,"DHF_add","m3h.rta","Phuket"
-18.9929303301249,9.05331209519836,2,"DHF_add","m1h.rt","Phuket"
-61.9498414043365,10.8529803578154,3,"DHF_add","m1h.raQeT","Phuket"
-62.0198381986927,10.869345148983,4,"DHF_add","m1h.rATQeT","Phuket"
-62.4579036396741,10.4824826404024,5,"DHF_add","m3h.rATQeT","Phuket"
-63.4968623166015,10.2577657972093,6,"DHF_add","m3h.rAT","Phuket"
-64.238534188988,10.4593765845991,7,"DHF_add","m1h.rAT","Phuket"
-68.4994607045064,11.0609093559691,8,"DHF_add","m3h.raQeT","Phuket"
-71.8713305149632,11.4636068484267,9,"DHF_add","m3hQeT","Phuket"
-80.1982844339563,12.255800602263,10,"DHF_add","m1h.ra","Phuket"
-81.8591225949317,12.0656313583859,11,"DHF_add","m3h.ra","Phuket"
-107.445344688562,13.2387778321742,12,"DHF_add","m1hQeT","Phuket"
-108.129031248727,13.5193024974044,13,"DHF_add","m1h","Phuket"
