"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","KrungThep"
-12.3764458157903,3.65866107564664,2,"DHF_add","m3h.rtQeT","KrungThep"
-22.9568159294982,9.78481820475171,3,"DHF_add","m1h.rATQeT","KrungThep"
-23.5545309820412,10.3729151231941,4,"DHF_add","m1h.rAT","KrungThep"
-27.8405594330852,8.27196606193004,5,"DHF_add","m1h.raQeT","KrungThep"
-43.136174456913,10.5464467974533,6,"DHF_add","m1h.rtQeT","KrungThep"
-50.0690864370937,10.7127214284684,7,"DHF_add","m3h.rta","KrungThep"
-60.5476733272718,11.3056483177228,8,"DHF_add","m3h.rt","KrungThep"
-104.475320801611,16.936189013917,9,"DHF_add","m3h","KrungThep"
-127.097934216921,19.449912381127,10,"DHF_add","m1hQeT","KrungThep"
-178.802811662634,23.9314652795606,11,"DHF_add","m1h.rt","KrungThep"
-186.735051107089,30.7111716430227,12,"DHF_add","m1h.ra","KrungThep"
-218.572667458303,27.6936797759753,13,"DHF_add","m1h","KrungThep"
