"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtQeT","MaeHongSon"
-5.0181742527924,2.46034952770605,2,"DHF_add","m3h.rtaQeT","MaeHongSon"
-5.72594371645381,5.23123390684826,2,"DHF_add","m1h.rtQeT","MaeHongSon"
-5.74437631479707,3.79483635644846,2,"DHF_add","m1h.rtaQeT","MaeHongSon"
-6.39315631767087,3.69317879043392,2,"DHF_add","m3h.rt","MaeHongSon"
-8.87477152294078,4.33422510092993,3,"DHF_add","m3h.rta","MaeHongSon"
-17.5031572479116,6.39448478393304,4,"DHF_add","m1h.rta","MaeHongSon"
-18.3220969848396,7.94945110864865,5,"DHF_add","m1h.rt","MaeHongSon"
-32.1733518281647,7.4287431779628,6,"DHF_add","m3h.raQeT","MaeHongSon"
-32.6663104473282,7.43196907553827,7,"DHF_add","m1h.raQeT","MaeHongSon"
-33.9645929689804,8.61365999981659,8,"DHF_add","m3h.rAT","MaeHongSon"
-35.3148970117478,9.10696849836309,9,"DHF_add","m1h.rAT","MaeHongSon"
-37.9880613685846,8.02425445530461,10,"DHF_add","m3h.rATQeT","MaeHongSon"
-39.5087235101969,8.07237377042052,11,"DHF_add","m3h.ra","MaeHongSon"
-78.4597842861541,11.4268338948561,12,"DHF_add","m1h","MaeHongSon"
-79.9906063379105,10.9837022958699,13,"DHF_add","m1hQeT","MaeHongSon"
