"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","NakhonSawan"
-1.56141299631364,3.67524110567519,1,"DHF_add","m3h.rtQeT","NakhonSawan"
-43.7929534127034,8.92840957557407,2,"DHF_add","m3h.rta","NakhonSawan"
-45.000482784132,9.27960135134598,3,"DHF_add","m3h.rt","NakhonSawan"
-58.8078148610385,11.3234694652574,4,"DHF_add","m1h.rtQeT","NakhonSawan"
-79.0863473457734,13.4516201183492,5,"DHF_add","m1h.rATQeT","NakhonSawan"
-79.4213825844073,12.1876100820905,6,"DHF_add","m3h.raQeT","NakhonSawan"
-79.9943969305636,13.1554872273278,7,"DHF_add","m3h.rAT","NakhonSawan"
-80.6958373056076,14.1637085471442,8,"DHF_add","m1h.rAT","NakhonSawan"
-80.7686902718628,12.3624729553709,9,"DHF_add","m1h.raQeT","NakhonSawan"
-81.7878793941584,12.8826139911876,10,"DHF_add","m3h.rATQeT","NakhonSawan"
-93.2867552206597,13.3340213742662,11,"DHF_add","m3hQeT","NakhonSawan"
-111.725971243954,17.5259267284757,12,"DHF_add","m1h.rta","NakhonSawan"
-138.064073850878,14.5716935941668,13,"DHF_add","m3h","NakhonSawan"
-198.174009482604,20.3529860045392,14,"DHF_add","m1hQeT","NakhonSawan"
