"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Phetchabun"
-0.878001721229726,3.90123140575163,1,"DHF_add","m1h.rtaQeT","Phetchabun"
-4.9098992968935,2.91972273127334,1,"DHF_add","m3h.rtQeT","Phetchabun"
-6.07693689558489,4.76013904300759,1,"DHF_add","m3h.rta","Phetchabun"
-13.0037917623354,6.86651286160724,1,"DHF_add","m1h.rta","Phetchabun"
-17.9864597314798,5.65335854937539,2,"DHF_add","m3h.rt","Phetchabun"
-32.3775470156958,9.38488586606278,3,"DHF_add","m3h.rATQeT","Phetchabun"
-33.9239817436991,9.76792856661435,4,"DHF_add","m3h.rAT","Phetchabun"
-38.356532796334,9.20213997330858,5,"DHF_add","m3h.raQeT","Phetchabun"
-40.6702327876605,9.49032614476992,6,"DHF_add","m1h.raQeT","Phetchabun"
-47.7255222566813,10.6635812734976,7,"DHF_add","m1h.rATQeT","Phetchabun"
-49.0528903426308,11.3874506001896,8,"DHF_add","m1h.rAT","Phetchabun"
-50.0606844208449,10.1220711965931,9,"DHF_add","m3h.ra","Phetchabun"
-56.7514340273634,10.7435306182505,10,"DHF_add","m1h.ra","Phetchabun"
-87.7480387387931,13.3025949023596,11,"DHF_add","m1h.rtQeT","Phetchabun"
-133.499677689251,15.9173814884248,12,"DHF_add","m1h.rt","Phetchabun"
-187.102440508554,17.4951830965116,13,"DHF_add","m1h","Phetchabun"
-213.268185665038,22.4999901580496,14,"DHF_add","m1hQeT","Phetchabun"
