"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","ChonBuri"
-1.06717539617275,4.39821284572594,1,"DHF_add","m3h.rtQeT","ChonBuri"
-10.7784155619671,4.68368622652515,2,"DHF_add","m1h.rtaQeT","ChonBuri"
-37.5581475639198,8.22851566624077,3,"DHF_add","m3h.rta","ChonBuri"
-40.266362614808,12.4315841401609,4,"DHF_add","m3h.rATQeT","ChonBuri"
-42.5027521058111,8.90911438986332,5,"DHF_add","m3h.rt","ChonBuri"
-43.3305077781806,13.0738691358764,6,"DHF_add","m1h.rATQeT","ChonBuri"
-43.3689064970336,12.782572024683,7,"DHF_add","m3h.rAT","ChonBuri"
-45.2930226470922,13.4198805028887,8,"DHF_add","m1h.rAT","ChonBuri"
-55.809527023693,10.7671512730931,9,"DHF_add","m1h.rtQeT","ChonBuri"
-63.0817639689165,11.1259231826083,10,"DHF_add","m1h.raQeT","ChonBuri"
-64.6801693904266,11.1114596617646,11,"DHF_add","m3h.raQeT","ChonBuri"
-65.0661547216685,11.7910219058258,12,"DHF_add","m3hQeT","ChonBuri"
-126.277966090692,13.7751638181502,13,"DHF_add","m1h.rt","ChonBuri"
-146.690606076991,13.8501317180428,14,"DHF_add","m3h","ChonBuri"
-148.238517582485,13.2615960433603,15,"DHF_add","m1h.ra","ChonBuri"
-165.862907782639,16.0702768713113,16,"DHF_add","m1hQeT","ChonBuri"
-219.481218350502,15.9046189197934,17,"DHF_add","m1h","ChonBuri"
