"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m1h.rtaQeT","NakhonNayok"
-0.164234794421088,2.92882670475429,1,"DHF_add","m3h.rtaQeT","NakhonNayok"
-2.29825343056059,3.5572801066615,1,"DHF_add","m3h.rtQeT","NakhonNayok"
-10.6957805975807,4.70337525130919,2,"DHF_add","m3h.rta","NakhonNayok"
-14.2334971612492,5.003898888237,3,"DHF_add","m3h.rt","NakhonNayok"
-15.3916607663778,5.60592718425803,4,"DHF_add","m1h.rta","NakhonNayok"
-30.933278639243,7.05605984457823,5,"DHF_add","m1h.rtQeT","NakhonNayok"
-40.0535671550235,6.72571076702345,6,"DHF_add","m1h.raQeT","NakhonNayok"
-41.4324548576146,7.84269585539864,7,"DHF_add","m3h.rAT","NakhonNayok"
-42.2889827563899,8.11231433976165,8,"DHF_add","m1h.rAT","NakhonNayok"
-42.4390703447451,7.90418972929479,9,"DHF_add","m3h.rATQeT","NakhonNayok"
-42.624905655965,8.1653498065729,10,"DHF_add","m1h.rATQeT","NakhonNayok"
-43.8376308165325,7.57279817446542,11,"DHF_add","m3h.raQeT","NakhonNayok"
-60.6256627597459,10.293938753108,12,"DHF_add","m1h.rt","NakhonNayok"
-107.009070062206,12.5548676773653,13,"DHF_add","m1hQeT","NakhonNayok"
-152.568424966133,13.2191423049537,14,"DHF_add","m1h","NakhonNayok"
