"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rta","UdonThani"
-0.707436083401038,3.01863799297173,1,"DHF_add","m3h.rtaQeT","UdonThani"
-2.15032505371436,3.34813929097283,1,"DHF_add","m1h.rta","UdonThani"
-4.80672465010317,4.47866609027488,1,"DHF_add","m1h.rtaQeT","UdonThani"
-6.04948471633108,4.4703365147793,1,"DHF_add","m3h.rt","UdonThani"
-6.59663788243864,4.42449010761768,1,"DHF_add","m3h.rtQeT","UdonThani"
-80.4869298463032,12.6780361218857,2,"DHF_add","m3h.rATQeT","UdonThani"
-81.1357118277983,12.9101999552323,3,"DHF_add","m3h.rAT","UdonThani"
-92.6091067008307,14.2280652561962,4,"DHF_add","m3h.ra","UdonThani"
-93.4350646731823,13.1044582967848,5,"DHF_add","m3h.raQeT","UdonThani"
-93.9192195769892,13.1289299080029,6,"DHF_add","m1h.rATQeT","UdonThani"
-94.0341494486005,13.986363373274,7,"DHF_add","m1h.raQeT","UdonThani"
-94.890141337581,14.4011336391971,8,"DHF_add","m1h.ra","UdonThani"
-95.4978437838157,13.1834859564746,9,"DHF_add","m1h.rAT","UdonThani"
-101.770614081002,13.2719584406261,10,"DHF_add","m1h.rtQeT","UdonThani"
-105.655931323939,14.7173133957367,11,"DHF_add","m3h","UdonThani"
-117.069961461373,12.8705762732157,12,"DHF_add","m1h.rt","UdonThani"
-188.396450862369,16.12403901079,13,"DHF_add","m1h","UdonThani"
