"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m1h.rtaQeT","Phetchaburi"
-2.15434009024674,2.97951384250042,1,"DHF_add","m3h.rtaQeT","Phetchaburi"
-6.58887501928821,3.64121235271535,1,"DHF_add","m3h.rtQeT","Phetchaburi"
-9.36208142632862,4.99952722596045,1,"DHF_add","m3h.rta","Phetchaburi"
-10.3430768806807,5.64237063305112,1,"DHF_add","m1h.rta","Phetchaburi"
-12.1184508511819,5.86581331766225,2,"DHF_add","m3h.rt","Phetchaburi"
-43.690477899221,8.59550382866999,3,"DHF_add","m3h.rATQeT","Phetchaburi"
-43.9479953316833,7.56042019315664,4,"DHF_add","m1h.raQeT","Phetchaburi"
-46.2567697720186,9.14192851242101,5,"DHF_add","m3h.rAT","Phetchaburi"
-47.0554141330261,9.13077028323506,6,"DHF_add","m1h.rAT","Phetchaburi"
-48.9521138993942,8.32831685845959,7,"DHF_add","m3h.raQeT","Phetchaburi"
-49.4468607276636,8.94408786482542,8,"DHF_add","m1h.rATQeT","Phetchaburi"
-59.1157918213948,9.02924003396258,9,"DHF_add","m1h.rtQeT","Phetchaburi"
-74.0551935343872,9.95551894921623,10,"DHF_add","m1h.ra","Phetchaburi"
-78.3100038318269,11.7177945178088,11,"DHF_add","m3h","Phetchaburi"
-100.40078638569,12.4236686314281,12,"DHF_add","m1h.rt","Phetchaburi"
-130.289422957944,13.444325004827,13,"DHF_add","m1hQeT","Phetchaburi"
-156.537720468536,14.8179010348595,14,"DHF_add","m1h","Phetchaburi"
