"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m1h.rtaQeT","Chanthaburi"
-1.62818390599314,2.83993802912061,1,"DHF_add","m3h.rtaQeT","Chanthaburi"
-5.32115649326091,3.38455785880443,1,"DHF_add","m3h.rtQeT","Chanthaburi"
-15.7173800313286,6.25634354388227,2,"DHF_add","m3h.rta","Chanthaburi"
-17.7021650935843,6.65026082229886,3,"DHF_add","m3h.rt","Chanthaburi"
-30.0554305647774,8.11017066061478,4,"DHF_add","m1h.rtQeT","Chanthaburi"
-36.427292891946,8.4906616007169,5,"DHF_add","m1h.rta","Chanthaburi"
-70.5809805081639,12.0760761279387,6,"DHF_add","m3h.rATQeT","Chanthaburi"
-71.7941823880518,11.9772656926673,7,"DHF_add","m1h.raQeT","Chanthaburi"
-73.7176112160933,12.4577528314447,8,"DHF_add","m1h.rAT","Chanthaburi"
-75.0343358520977,12.1488848482617,9,"DHF_add","m1h.rATQeT","Chanthaburi"
-78.8273481902596,12.3475707992223,10,"DHF_add","m3h.raQeT","Chanthaburi"
-80.2193333863843,12.2146358765598,11,"DHF_add","m1h.rt","Chanthaburi"
-109.877041545787,13.431759613349,12,"DHF_add","m1h.ra","Chanthaburi"
-144.927671005374,15.2094222285457,13,"DHF_add","m1hQeT","Chanthaburi"
-184.45200145981,15.44819022908,14,"DHF_add","m1h","Chanthaburi"
