"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","PrachuapKhiriKhan"
-1.35056723638616,3.63870047167059,1,"DHF_add","m1h.rtaQeT","PrachuapKhiriKhan"
-1.507793242864,2.89464120288194,1,"DHF_add","m3h.rtQeT","PrachuapKhiriKhan"
-3.99803805875634,4.36056038490033,1,"DHF_add","m3h.rta","PrachuapKhiriKhan"
-5.1110577801714,5.84319214926033,1,"DHF_add","m3h.rt","PrachuapKhiriKhan"
-7.27543329142249,6.2258010995978,1,"DHF_add","m1h.rta","PrachuapKhiriKhan"
-36.1448874661748,7.30839107542007,2,"DHF_add","m3h.rAT","PrachuapKhiriKhan"
-37.5105221709113,7.71889812181908,3,"DHF_add","m1h.raQeT","PrachuapKhiriKhan"
-39.473873673723,7.07385990187421,4,"DHF_add","m3h.rATQeT","PrachuapKhiriKhan"
-40.9190444779142,8.0052022003191,5,"DHF_add","m3h.raQeT","PrachuapKhiriKhan"
-41.5419889938379,8.51287820306827,6,"DHF_add","m1h.rAT","PrachuapKhiriKhan"
-43.75354315448,9.02294822236821,7,"DHF_add","m1h.rATQeT","PrachuapKhiriKhan"
-48.5998991136262,10.0926897036757,8,"DHF_add","m3hQeT","PrachuapKhiriKhan"
-54.1404983035832,11.6509588343008,9,"DHF_add","m1h.rtQeT","PrachuapKhiriKhan"
-70.7174828083221,11.8723077595011,10,"DHF_add","m3h","PrachuapKhiriKhan"
-88.9870435535146,15.4428603214583,11,"DHF_add","m1h.rt","PrachuapKhiriKhan"
-137.016530708953,17.7357353458285,12,"DHF_add","m1h","PrachuapKhiriKhan"
-175.792808618314,22.5301344607414,13,"DHF_add","m1hQeT","PrachuapKhiriKhan"
