"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","ChaiNat"
-9.35990006118593,8.18336287812054,1,"DHF_add","m1h.rtaQeT","ChaiNat"
-9.88986331264913,4.18524308466767,2,"DHF_add","m3h.rtQeT","ChaiNat"
-18.5340569230051,4.93309513089224,3,"DHF_add","m3h.raQeT","ChaiNat"
-18.5763121998648,5.96712036114492,4,"DHF_add","m3h.rta","ChaiNat"
-23.3275372430178,6.61288790101781,5,"DHF_add","m1h.raQeT","ChaiNat"
-26.4383016186438,7.22527272596161,6,"DHF_add","m3h.rt","ChaiNat"
-29.4015749078099,6.08760223279177,7,"DHF_add","m3h.rAT","ChaiNat"
-29.8000323885987,6.64653952447925,8,"DHF_add","m1h.rATQeT","ChaiNat"
-30.1665076172002,8.5558286147497,9,"DHF_add","m1h.rta","ChaiNat"
-36.7473051645072,7.45736721061288,10,"DHF_add","m1h.rAT","ChaiNat"
-37.9518105193642,11.7318149898495,11,"DHF_add","m1h.rtQeT","ChaiNat"
-49.165793492617,9.68336445904401,12,"DHF_add","m3hQeT","ChaiNat"
-96.7700137104063,14.3545915488955,13,"DHF_add","m1h.rt","ChaiNat"
-120.081488050066,15.0480532011492,14,"DHF_add","m1hQeT","ChaiNat"
-127.663671737889,15.7607887917599,15,"DHF_add","m1h","ChaiNat"
