"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Uttaradit"
-5.75840629014465,3.58838007565034,1,"DHF_add","m3h.rtQeT","Uttaradit"
-8.12077847577491,4.17229395916257,1,"DHF_add","m1h.rtaQeT","Uttaradit"
-14.9491331249148,5.7040035524096,2,"DHF_add","m3h.rta","Uttaradit"
-15.1506296490345,6.57409976658631,3,"DHF_add","m1h.rta","Uttaradit"
-16.0206666334021,5.98359930187763,4,"DHF_add","m3h.rt","Uttaradit"
-39.4582994003766,9.41313296181004,5,"DHF_add","m1h.rtQeT","Uttaradit"
-56.3184660783934,10.1035477809426,6,"DHF_add","m1h.rt","Uttaradit"
-70.6603624465292,13.4323225519119,7,"DHF_add","m1h.rAT","Uttaradit"
-71.682376576381,13.5335043753505,8,"DHF_add","m1h.rATQeT","Uttaradit"
-73.6697262497156,12.9380405805225,9,"DHF_add","m3h.rATQeT","Uttaradit"
-74.0656039844154,12.8816777419424,10,"DHF_add","m3h.rAT","Uttaradit"
-85.3602480457781,12.5778877528083,11,"DHF_add","m1h.raQeT","Uttaradit"
-95.135100036896,13.0782201874561,12,"DHF_add","m1h.ra","Uttaradit"
-108.359456601587,13.5399156424252,13,"DHF_add","m3h","Uttaradit"
-128.597044778325,13.9263635645874,14,"DHF_add","m1h","Uttaradit"
-164.610021893301,15.5660759993707,15,"DHF_add","m1hQeT","Uttaradit"
