"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtQeT","Chumphon"
-1.3047002797075,3.70881165861042,1,"DHF_add","m3h.rtaQeT","Chumphon"
-2.76709544543142,3.81014502768903,1,"DHF_add","m1h.rtaQeT","Chumphon"
-21.4486421895506,6.88610749299279,2,"DHF_add","m3h.rta","Chumphon"
-23.2937436462604,5.86276299940121,3,"DHF_add","m3h.rt","Chumphon"
-24.5539730783735,8.01148218919678,4,"DHF_add","m1h.rtQeT","Chumphon"
-27.7407099591597,9.15656680943933,5,"DHF_add","m1h.rta","Chumphon"
-55.1785567848242,9.76924152804921,6,"DHF_add","m3h.rATQeT","Chumphon"
-57.021195409839,9.3375166212676,7,"DHF_add","m3h.rAT","Chumphon"
-59.7031204178662,9.80797390895992,8,"DHF_add","m1h.rAT","Chumphon"
-61.4616793822896,10.0506081317659,9,"DHF_add","m1h.rATQeT","Chumphon"
-67.2451211730796,10.6861350903361,10,"DHF_add","m1h.raQeT","Chumphon"
-68.4685060458647,10.9981957033227,11,"DHF_add","m3h.raQeT","Chumphon"
-82.9088160829688,11.7027704325178,12,"DHF_add","m1h.rt","Chumphon"
-98.012239267021,12.7507675514256,13,"DHF_add","m1h.ra","Chumphon"
-102.283448305881,12.2860266176183,14,"DHF_add","m3h","Chumphon"
-146.866787611604,14.7162076496888,15,"DHF_add","m1hQeT","Chumphon"
-161.285553258942,15.1266863033135,16,"DHF_add","m1h","Chumphon"
