"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Chaiyaphum"
-1.06124192593527,14.6710821149047,1,"DHF_add","m1h.rtaQeT","Chaiyaphum"
-6.17863626180157,4.23960376359963,1,"DHF_add","m3h.rta","Chaiyaphum"
-8.84108801995323,4.22926795711216,2,"DHF_add","m3h.rtQeT","Chaiyaphum"
-18.5752300477353,6.44449133780994,3,"DHF_add","m3h.rt","Chaiyaphum"
-77.8661368002747,14.9619906161271,4,"DHF_add","m3h.rATQeT","Chaiyaphum"
-82.3879673329955,15.8136417619746,5,"DHF_add","m3h.rAT","Chaiyaphum"
-85.8620246821257,14.1743554624024,6,"DHF_add","m3h.raQeT","Chaiyaphum"
-92.4270434793797,15.5826454394146,7,"DHF_add","m1h.rATQeT","Chaiyaphum"
-99.9036463423015,15.1492869269978,8,"DHF_add","m1h.raQeT","Chaiyaphum"
-107.194785281618,16.1077037215888,9,"DHF_add","m3hQeT","Chaiyaphum"
-110.01094530961,14.9791007603108,10,"DHF_add","m1h.rtQeT","Chaiyaphum"
-119.558670448047,16.4726704367753,11,"DHF_add","m3h","Chaiyaphum"
-173.483266668974,20.4972073938733,12,"DHF_add","m1h.rt","Chaiyaphum"
