"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","SingBuri"
-3.39844551988663,3.32718643806655,1,"DHF_add","m3h.rtQeT","SingBuri"
-4.14779518449076,3.76890022297581,1,"DHF_add","m3h.rta","SingBuri"
-4.41884236881682,5.66146485198254,1,"DHF_add","m1h.rta","SingBuri"
-7.07799571487064,4.89709501031519,1,"DHF_add","m3h.rt","SingBuri"
-15.6531164657152,4.68096764691866,2,"DHF_add","m3h.raQeT","SingBuri"
-16.3173766534521,5.65526829449255,3,"DHF_add","m1h.raQeT","SingBuri"
-16.6669558218811,5.89506743164891,4,"DHF_add","m1h.rATQeT","SingBuri"
-18.418975571615,5.48980427081344,5,"DHF_add","m3h.rATQeT","SingBuri"
-20.0528827911284,5.90879993252157,6,"DHF_add","m3h.rAT","SingBuri"
-24.1896887321333,7.86940218491672,7,"DHF_add","m1h.rtQeT","SingBuri"
-33.2969020607509,9.73509150588487,8,"DHF_add","m1h.rt","SingBuri"
-168.366462050009,17.5201219163262,9,"DHF_add","m1h.ra","SingBuri"
