"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Sisaket"
-10.0880271391461,5.11797546820523,1,"DHF_add","m3h.rta","Sisaket"
-15.042570530933,5.07659856998905,2,"DHF_add","m3h.rtQeT","Sisaket"
-25.9220221840873,6.79374386738487,3,"DHF_add","m3h.rt","Sisaket"
-41.041449597905,9.23271210744641,4,"DHF_add","m1h.rta","Sisaket"
-75.4529115670783,13.5259295402152,5,"DHF_add","m3h.rAT","Sisaket"
-84.4189691311508,12.7537287287771,6,"DHF_add","m3h.raQeT","Sisaket"
-89.993552774612,13.346180309091,7,"DHF_add","m1h.raQeT","Sisaket"
-90.0548533516799,14.0560650659269,8,"DHF_add","m1h.rATQeT","Sisaket"
-91.7126835219788,14.3743441791953,9,"DHF_add","m1h.rAT","Sisaket"
-153.355187656254,14.9128156322996,10,"DHF_add","m1h.rtQeT","Sisaket"
-266.208091071193,18.1192241843682,11,"DHF_add","m1h","Sisaket"
