"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","KamphaengPhet"
-5.03222195605534,4.64065808285257,1,"DHF_add","m3h.rtQeT","KamphaengPhet"
-8.76900642038815,5.84245439604407,1,"DHF_add","m1h.rtaQeT","KamphaengPhet"
-37.6160237204521,8.53281866410697,2,"DHF_add","m3h.rta","KamphaengPhet"
-38.1417329104841,8.8504675633476,3,"DHF_add","m3h.rt","KamphaengPhet"
-52.4480200480142,10.7842264989683,4,"DHF_add","m1h.rta","KamphaengPhet"
-69.9611856263287,13.4618040395884,5,"DHF_add","m1h.rtQeT","KamphaengPhet"
-81.7396053694623,12.2026531912236,6,"DHF_add","m3h.raQeT","KamphaengPhet"
-81.8625980074017,13.1996911255311,7,"DHF_add","m3h.rATQeT","KamphaengPhet"
-90.7666227584188,13.840145588234,8,"DHF_add","m1h.rATQeT","KamphaengPhet"
-90.8342988115996,12.8035143202564,9,"DHF_add","m1h.raQeT","KamphaengPhet"
-91.6682369744203,12.5348489505556,10,"DHF_add","m3h.rAT","KamphaengPhet"
-98.7779067818583,13.842757685928,11,"DHF_add","m1h.rAT","KamphaengPhet"
-122.921210625143,14.2754741255597,12,"DHF_add","m1h.ra","KamphaengPhet"
-133.529105799895,16.2121130645372,13,"DHF_add","m1h.rt","KamphaengPhet"
-215.137995646795,18.3972548318132,14,"DHF_add","m1h","KamphaengPhet"
-228.160754411991,21.1795762093262,15,"DHF_add","m3h.ra","KamphaengPhet"
