"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m1h.rtaQeT","NakhonSiThammarat"
-1.43719333801906,2.66524991924307,1,"DHF_add","m3h.rtaQeT","NakhonSiThammarat"
-2.22612181475429,3.30763130940278,1,"DHF_add","m3h.rtQeT","NakhonSiThammarat"
-10.5820543987455,4.72066072942866,2,"DHF_add","m3h.rta","NakhonSiThammarat"
-10.9440404687094,5.33671112367297,3,"DHF_add","m1h.rta","NakhonSiThammarat"
-12.0150985780752,5.03764752387862,4,"DHF_add","m3h.rt","NakhonSiThammarat"
-30.0128757770149,6.84109211420061,5,"DHF_add","m1h.rtQeT","NakhonSiThammarat"
-62.7856411172123,9.76303363589957,6,"DHF_add","m1h.rt","NakhonSiThammarat"
-108.944893167097,16.7804333369089,7,"DHF_add","m3h.rAT","NakhonSiThammarat"
-110.364732794653,16.5240513814663,8,"DHF_add","m3h.rATQeT","NakhonSiThammarat"
-111.040487532256,16.9536398232608,9,"DHF_add","m1h.rAT","NakhonSiThammarat"
-112.021997120593,16.6381908771451,10,"DHF_add","m1h.rATQeT","NakhonSiThammarat"
-121.696684150268,16.8329847898387,11,"DHF_add","m3hQeT","NakhonSiThammarat"
-124.747784923944,17.0163944919535,12,"DHF_add","m1h.raQeT","NakhonSiThammarat"
-151.731477184583,18.0904978150196,13,"DHF_add","m1h.ra","NakhonSiThammarat"
-155.05590419572,18.1218867368727,14,"DHF_add","m3h.ra","NakhonSiThammarat"
-161.812406381485,18.2731893123755,15,"DHF_add","m3h","NakhonSiThammarat"
-194.359316199006,18.1812187259854,16,"DHF_add","m1hQeT","NakhonSiThammarat"
-201.072244330218,18.3264067754898,17,"DHF_add","m1h","NakhonSiThammarat"
