"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Ratchaburi"
-4.2761132659757,4.18182807243874,1,"DHF_add","m3h.rtQeT","Ratchaburi"
-11.8519969037463,5.9090136568322,2,"DHF_add","m1h.rtaQeT","Ratchaburi"
-23.7073752479652,6.85313822609637,3,"DHF_add","m3h.rATQeT","Ratchaburi"
-25.5660865028841,8.3033722482257,4,"DHF_add","m1h.rATQeT","Ratchaburi"
-27.2140550426676,7.97779380947795,5,"DHF_add","m3h.rAT","Ratchaburi"
-31.0850771192133,9.04141452595897,6,"DHF_add","m1h.rAT","Ratchaburi"
-31.4345269383221,9.0204401477049,7,"DHF_add","m3h.rta","Ratchaburi"
-31.5720000687109,7.86303632604405,8,"DHF_add","m1h.raQeT","Ratchaburi"
-36.5640885127602,7.09773552649684,9,"DHF_add","m3h.raQeT","Ratchaburi"
-52.8484616766808,10.9597344335907,10,"DHF_add","m3hQeT","Ratchaburi"
-69.0919086291252,12.1936384994131,11,"DHF_add","m1h.rtQeT","Ratchaburi"
-76.2955638264491,11.4935548503663,12,"DHF_add","m3h.ra","Ratchaburi"
-98.8536331827553,13.5976442833567,13,"DHF_add","m3h","Ratchaburi"
-137.489888937953,16.0485096080307,14,"DHF_add","m1h.rt","Ratchaburi"
-188.387869752185,17.6504631601436,15,"DHF_add","m1h","Ratchaburi"
