"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rta","Lamphun"
-0.585530810704411,2.38737625780841,1,"DHF_add","m3h.rt","Lamphun"
-0.844127912600271,2.57261026486439,1,"DHF_add","m1h.rta","Lamphun"
-1.86907619351345,2.50256969182173,1,"DHF_add","m3h.rtQeT","Lamphun"
-4.72381104500208,1.21690452580754,2,"DHF_add","m3h.rtaQeT","Lamphun"
-4.86340472817037,2.73300214573378,2,"DHF_add","m1h.rtaQeT","Lamphun"
-12.5519284984096,5.83592174874844,3,"DHF_add","m1h.rt","Lamphun"
-17.8423409605383,6.27940935564425,4,"DHF_add","m1h.rtQeT","Lamphun"
-39.378310082372,7.72636861940635,5,"DHF_add","m1h.ra","Lamphun"
-39.393931441608,8.5340643445389,6,"DHF_add","m1h.rAT","Lamphun"
-39.5774364998361,7.59158266128482,7,"DHF_add","m1h.raQeT","Lamphun"
-42.8797344922149,8.66000146296104,8,"DHF_add","m1h.rATQeT","Lamphun"
-43.8794152063685,7.30116041732403,9,"DHF_add","m3h.raQeT","Lamphun"
-45.7475238301748,7.85162115111827,10,"DHF_add","m3h.rAT","Lamphun"
-47.5672835389752,7.75535981672327,11,"DHF_add","m3h.rATQeT","Lamphun"
-48.1696925747311,8.97261640586743,12,"DHF_add","m1h","Lamphun"
-97.415769666966,11.1642179466767,13,"DHF_add","m1hQeT","Lamphun"
