"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m1h.rtaQeT","SuphanBuri"
-2.78368722736068,3.9276320164289,1,"DHF_add","m3h.rtaQeT","SuphanBuri"
-9.13489986580993,4.2872305099434,2,"DHF_add","m3h.rtQeT","SuphanBuri"
-22.9478750328309,7.53903095273443,3,"DHF_add","m3h.rta","SuphanBuri"
-30.381925606114,8.05698168377294,4,"DHF_add","m3h.rt","SuphanBuri"
-32.2529729619132,9.00099813935238,5,"DHF_add","m1h.rta","SuphanBuri"
-61.8114115647134,11.2357101929939,6,"DHF_add","m3h.rAT","SuphanBuri"
-66.211653789814,10.2348257665734,7,"DHF_add","m1h.raQeT","SuphanBuri"
-69.3710408949087,11.5063320063493,8,"DHF_add","m1h.rATQeT","SuphanBuri"
-69.8761706052539,11.0388220401115,9,"DHF_add","m3h.rATQeT","SuphanBuri"
-72.0687802416412,12.0963565292867,10,"DHF_add","m1h.rAT","SuphanBuri"
-74.3274568743787,11.0868388561082,11,"DHF_add","m3h.raQeT","SuphanBuri"
-83.6223690619197,10.8271602155526,12,"DHF_add","m1h.rtQeT","SuphanBuri"
-104.554365358125,12.0911427486457,13,"DHF_add","m1h.ra","SuphanBuri"
-152.454643375117,14.6021791485833,14,"DHF_add","m1h.rt","SuphanBuri"
-222.225550864745,17.0513683582509,15,"DHF_add","m1h","SuphanBuri"
