"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtQeT","Phangnga"
-2.94935381118953,2.6845843527608,1,"DHF_add","m3h.rtaQeT","Phangnga"
-5.62423006996667,4.13678493841322,1,"DHF_add","m3h.rt","Phangnga"
-5.78874347488034,3.8441058758843,1,"DHF_add","m1h.rtaQeT","Phangnga"
-7.3748650407633,4.57908213578512,1,"DHF_add","m3h.rta","Phangnga"
-16.042870204815,7.73476356770038,2,"DHF_add","m1h.rta","Phangnga"
-42.0643220456115,8.8284201722075,3,"DHF_add","m3h.rATQeT","Phangnga"
-44.6991939394612,9.56284340156089,4,"DHF_add","m1h.rATQeT","Phangnga"
-45.340894378182,9.19899898734997,5,"DHF_add","m3h.rAT","Phangnga"
-48.1594937037073,9.95289717720699,6,"DHF_add","m1h.rAT","Phangnga"
-49.8354539951373,11.4285233965399,7,"DHF_add","m1h.rt","Phangnga"
-67.4469450038751,10.7855053478041,8,"DHF_add","m1h.raQeT","Phangnga"
-68.7929009336049,10.2682742204034,9,"DHF_add","m3h.raQeT","Phangnga"
-75.7625026934643,11.6110855627828,10,"DHF_add","m3h.ra","Phangnga"
-81.7164977383557,13.0108010937637,11,"DHF_add","m1h.ra","Phangnga"
-104.554791891103,13.7233308794717,12,"DHF_add","m1hQeT","Phangnga"
-133.438963416259,16.2795341248484,13,"DHF_add","m1h","Phangnga"
