"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m1h.rtQeT","ChiangRai"
-1.0232257630078,5.0635691661694,1,"DHF_add","m3h.rtaQeT","ChiangRai"
-1.19254955625396,5.17557983802174,1,"DHF_add","m3h.rt","ChiangRai"
-4.93573056272975,5.0751857302822,1,"DHF_add","m3h.rta","ChiangRai"
-5.00491288587214,4.67343056180939,1,"DHF_add","m1h.rta","ChiangRai"
-6.24952994017718,2.81983097354085,2,"DHF_add","m1h.rt","ChiangRai"
-58.0998145097334,9.58987918660849,3,"DHF_add","m1h.raQeT","ChiangRai"
-58.8078417630247,9.53051195423139,4,"DHF_add","m3h.raQeT","ChiangRai"
-73.1669758609498,9.90429857074062,5,"DHF_add","m1h.ra","ChiangRai"
-81.7069495303714,10.2444560273394,6,"DHF_add","m1h","ChiangRai"
-104.337708941374,11.4383018938413,7,"DHF_add","m1hQeT","ChiangRai"
