"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m1h.rtaQeT","Sukhothai"
-2.8272109476009,4.68313632191271,1,"DHF_add","m3h.rtQeT","Sukhothai"
-4.6808133498849,4.54282269357017,1,"DHF_add","m3h.rtaQeT","Sukhothai"
-19.6224120302047,5.15602684943552,2,"DHF_add","m1h.rta","Sukhothai"
-21.9971774176277,6.48215499091726,3,"DHF_add","m3h.rta","Sukhothai"
-23.6255485602809,6.79349785399583,4,"DHF_add","m3h.rt","Sukhothai"
-40.7436750227766,11.2901877719896,5,"DHF_add","m3h.rATQeT","Sukhothai"
-41.779651050394,11.5727319163855,6,"DHF_add","m3h.rAT","Sukhothai"
-42.2210487268183,11.9355761783268,7,"DHF_add","m1h.rATQeT","Sukhothai"
-42.4368235905851,12.0777949055226,8,"DHF_add","m1h.rAT","Sukhothai"
-44.8214962298969,9.39524956813719,9,"DHF_add","m1h.raQeT","Sukhothai"
-53.0614086757579,10.4082921500687,10,"DHF_add","m3h.raQeT","Sukhothai"
-74.8089039499024,9.97269392685073,11,"DHF_add","m1h.rtQeT","Sukhothai"
-75.2102800671274,10.2890770878023,12,"DHF_add","m1h.ra","Sukhothai"
-77.3666188787609,11.0036139273863,13,"DHF_add","m3h.ra","Sukhothai"
-85.7831426972586,11.7673711285609,14,"DHF_add","m3h","Sukhothai"
-99.4343593984479,11.5153711979677,15,"DHF_add","m1h.rt","Sukhothai"
-127.127211531419,14.523094418656,16,"DHF_add","m1hQeT","Sukhothai"
