"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtQeT","Rayong"
-15.9470350925692,6.57756616835879,2,"DHF_add","m3h.rta","Rayong"
-18.5067893298814,5.73660202511291,3,"DHF_add","m3h.rt","Rayong"
-37.478486923882,9.40836703191848,4,"DHF_add","m1h.rtQeT","Rayong"
-38.6985618737227,10.7523670632241,5,"DHF_add","m3h.rAT","Rayong"
-41.7435369961167,10.323235753767,6,"DHF_add","m3h.rATQeT","Rayong"
-48.442350927837,10.2421417881341,7,"DHF_add","m1h.raQeT","Rayong"
-48.8950471903506,10.6889073006214,8,"DHF_add","m3h.raQeT","Rayong"
-54.3232539101497,10.7324018349592,9,"DHF_add","m3hQeT","Rayong"
-98.7444733087693,11.7060516557686,10,"DHF_add","m3h","Rayong"
-130.883458317504,15.5242815242732,11,"DHF_add","m1hQeT","Rayong"
-172.149470013914,15.4272415367771,12,"DHF_add","m1h","Rayong"
