"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Kalasin"
-4.19650098357249,4.00842704077164,1,"DHF_add","m3h.rtQeT","Kalasin"
-8.51411570571561,5.6350901847615,1,"DHF_add","m1h.rtaQeT","Kalasin"
-14.3134406486546,5.35708948651161,2,"DHF_add","m3h.rta","Kalasin"
-21.338617400657,6.73547394264904,3,"DHF_add","m3h.rt","Kalasin"
-28.8882622453906,8.11286349069577,4,"DHF_add","m1h.rta","Kalasin"
-70.3683241233335,12.5106230815566,5,"DHF_add","m3h.rAT","Kalasin"
-70.9268886686301,12.4392795977249,6,"DHF_add","m3h.rATQeT","Kalasin"
-74.2952951602193,11.9496129752701,7,"DHF_add","m3h.raQeT","Kalasin"
-80.0345530842076,12.7327154777174,8,"DHF_add","m1h.raQeT","Kalasin"
-89.1947082705484,13.8892641109466,9,"DHF_add","m1h.rAT","Kalasin"
-91.0503646967142,13.8057433970603,10,"DHF_add","m1h.rATQeT","Kalasin"
-91.0570350055267,13.4308904419881,11,"DHF_add","m1h.ra","Kalasin"
-123.812105576994,15.869962187577,12,"DHF_add","m3hQeT","Kalasin"
-170.81177947895,17.2052928021974,13,"DHF_add","m1h.rt","Kalasin"
-219.431700082883,19.2402139955182,14,"DHF_add","m1h","Kalasin"
-243.868664669163,20.3860461366525,15,"DHF_add","m1hQeT","Kalasin"
