"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","PathumThani"
-0.873987445606378,3.92623229262509,1,"DHF_add","m1h.rtaQeT","PathumThani"
-2.79429742660792,4.85285804463693,1,"DHF_add","m3h.rtQeT","PathumThani"
-14.6171823141618,7.64926006980088,1,"DHF_add","m3h.rt","PathumThani"
-15.9179909619984,8.55508472237204,1,"DHF_add","m1h.rtQeT","PathumThani"
-15.9692026788361,7.37050705717489,2,"DHF_add","m3h.rta","PathumThani"
-19.6435911128889,8.1512101008413,3,"DHF_add","m1h.rta","PathumThani"
-45.3100136379444,9.8978055802898,4,"DHF_add","m1h.rATQeT","PathumThani"
-47.1116890204896,9.83184544863052,5,"DHF_add","m1h.rAT","PathumThani"
-48.6433887167193,9.231786660666,6,"DHF_add","m3h.rAT","PathumThani"
-50.2049672616718,8.73936448128097,7,"DHF_add","m1h.raQeT","PathumThani"
-53.838059892873,9.14587347526947,8,"DHF_add","m3h.rATQeT","PathumThani"
-54.6877490147162,8.81277964280589,9,"DHF_add","m3h.raQeT","PathumThani"
-65.6448979725088,11.7685425800849,10,"DHF_add","m1h.rt","PathumThani"
-134.96506592185,14.0051881880351,11,"DHF_add","m1h","PathumThani"
-141.031995413992,15.1034738393949,12,"DHF_add","m1hQeT","PathumThani"
