"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","SamutPrakan"
-7.3526874471192,5.71562908336432,1,"DHF_add","m3h.rtQeT","SamutPrakan"
-10.2537087604286,5.19278516570091,1,"DHF_add","m1h.rtaQeT","SamutPrakan"
-40.6877322669434,11.1658362159072,2,"DHF_add","m1h.rtQeT","SamutPrakan"
-43.5413475346337,10.4571419788538,3,"DHF_add","m3h.rta","SamutPrakan"
-45.2450654806057,11.0144740914716,4,"DHF_add","m3h.rt","SamutPrakan"
-62.3903516072739,12.6777445302956,5,"DHF_add","m1h.rta","SamutPrakan"
-74.1936396750611,11.2527654815443,6,"DHF_add","m3h.rAT","SamutPrakan"
-75.7163103464669,11.8875897282832,7,"DHF_add","m1h.rATQeT","SamutPrakan"
-76.2133573974515,10.9191422908324,8,"DHF_add","m3h.raQeT","SamutPrakan"
-76.8346931870654,11.8376189651602,9,"DHF_add","m1h.rAT","SamutPrakan"
-79.2685106848925,10.7261294483441,10,"DHF_add","m1h.raQeT","SamutPrakan"
-82.2539077251906,11.3858799312924,11,"DHF_add","m3h.rATQeT","SamutPrakan"
-102.892390392262,13.1216921656933,12,"DHF_add","m3hQeT","SamutPrakan"
-114.290671761627,12.9085912953447,13,"DHF_add","m3h.ra","SamutPrakan"
-130.690435552733,16.6033905603423,14,"DHF_add","m1h.rt","SamutPrakan"
-179.696536100859,16.860110434968,15,"DHF_add","m1hQeT","SamutPrakan"
-223.136235836031,19.0354758436236,16,"DHF_add","m1h","SamutPrakan"
