"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtQeT","Chachoengsao"
-0.0366259341269846,2.8603168150191,1,"DHF_add","m1h.rtaQeT","Chachoengsao"
-2.05947769093592,2.61650106531351,1,"DHF_add","m3h.rtaQeT","Chachoengsao"
-12.2140141702181,5.8440182323693,2,"DHF_add","m3h.rt","Chachoengsao"
-15.6968492888962,6.15493246050352,3,"DHF_add","m3h.rta","Chachoengsao"
-18.9680079226011,8.45110419774376,4,"DHF_add","m1h.rta","Chachoengsao"
-22.6080063470075,8.7019904625829,5,"DHF_add","m1h.rtQeT","Chachoengsao"
-35.6586191107899,7.40546735476609,6,"DHF_add","m1h.raQeT","Chachoengsao"
-38.1366879698853,8.69200977312343,7,"DHF_add","m1h.rATQeT","Chachoengsao"
-38.4816262358982,8.04494049288065,8,"DHF_add","m3h.raQeT","Chachoengsao"
-39.5760989751457,9.12452788841259,9,"DHF_add","m1h.rAT","Chachoengsao"
-40.3106502366069,8.09894570183944,10,"DHF_add","m3h.rAT","Chachoengsao"
-41.8474588864247,7.88906353865232,11,"DHF_add","m3h.rATQeT","Chachoengsao"
-60.917739318057,12.14204574797,12,"DHF_add","m1h.rt","Chachoengsao"
-81.3086754317378,11.0399582227836,13,"DHF_add","m3h","Chachoengsao"
-120.432520128761,13.4730930450347,14,"DHF_add","m1hQeT","Chachoengsao"
-132.82646171929,15.2716994153286,15,"DHF_add","m1h","Chachoengsao"
-179.071343921503,18.8008961141639,16,"DHF_add","m1h.ra","Chachoengsao"
