"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m1h.rtaQeT","PhraNakhonSiAyutthaya"
-0.666115981371107,4.45259717413899,1,"DHF_add","m3h.rtaQeT","PhraNakhonSiAyutthaya"
-3.04894212242306,3.94874002512952,1,"DHF_add","m3h.rtQeT","PhraNakhonSiAyutthaya"
-13.0771856176662,5.4924406809847,2,"DHF_add","m3h.rta","PhraNakhonSiAyutthaya"
-18.7266389888019,6.38944658219886,3,"DHF_add","m3h.rt","PhraNakhonSiAyutthaya"
-24.8706998610913,6.97429720172579,4,"DHF_add","m1h.rta","PhraNakhonSiAyutthaya"
-40.2662056839201,9.83408688167152,5,"DHF_add","m1h.rATQeT","PhraNakhonSiAyutthaya"
-42.3525006151508,9.4756789175691,6,"DHF_add","m3h.rAT","PhraNakhonSiAyutthaya"
-42.7798957188853,9.38020496798939,7,"DHF_add","m3h.rATQeT","PhraNakhonSiAyutthaya"
-44.4593244168156,9.49553724556893,8,"DHF_add","m3h.raQeT","PhraNakhonSiAyutthaya"
-44.8323177230737,8.60655381650195,9,"DHF_add","m1h.raQeT","PhraNakhonSiAyutthaya"
-45.1476904250133,10.1901445555944,10,"DHF_add","m1h.rAT","PhraNakhonSiAyutthaya"
-51.400728738971,9.59036819934118,11,"DHF_add","m1h.rtQeT","PhraNakhonSiAyutthaya"
-78.4599042840005,11.9976809301952,12,"DHF_add","m3hQeT","PhraNakhonSiAyutthaya"
-113.940403302126,14.4694221252706,13,"DHF_add","m1h.rt","PhraNakhonSiAyutthaya"
-180.598582230075,18.4160978309156,14,"DHF_add","m1hQeT","PhraNakhonSiAyutthaya"
