"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Trat"
-2.48089089477,3.29250215409486,1,"DHF_add","m3h.rtQeT","Trat"
-7.97139541106103,8.91847506370133,1,"DHF_add","m1h.rtaQeT","Trat"
-20.3146157535458,6.58930931219319,2,"DHF_add","m3h.rta","Trat"
-21.9190492279058,7.26892430715331,3,"DHF_add","m3h.rt","Trat"
-28.469393234275,7.4607837100529,4,"DHF_add","m1h.rtQeT","Trat"
-38.5291141409429,11.695729586094,5,"DHF_add","m1h.rta","Trat"
-39.3519189141452,12.1643842969345,6,"DHF_add","m1h.rATQeT","Trat"
-41.3882130186046,7.66944845315578,7,"DHF_add","m1h.raQeT","Trat"
-42.3640347559848,12.3530088029862,8,"DHF_add","m1h.rAT","Trat"
-42.8133700422208,7.97020451927591,9,"DHF_add","m3h.raQeT","Trat"
-105.558123157145,12.9856805076648,10,"DHF_add","m1hQeT","Trat"
-133.206102909147,13.4645328270735,11,"DHF_add","m1h","Trat"
