"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m1h.rtaQeT","Krabi"
-0.0826939996080274,2.63873493796131,1,"DHF_add","m3h.rtQeT","Krabi"
-0.49410103482022,4.35439791530965,1,"DHF_add","m3h.rt","Krabi"
-0.658483815957478,3.8591588949171,1,"DHF_add","m1h.rta","Krabi"
-1.35506317278028,2.47890946815166,1,"DHF_add","m3h.rtaQeT","Krabi"
-1.92663918190579,4.20120665293646,1,"DHF_add","m3h.rta","Krabi"
-12.7052094028073,5.2485547224847,2,"DHF_add","m1h.rtQeT","Krabi"
-18.1924703769256,7.1788516431915,3,"DHF_add","m1h.rt","Krabi"
-74.6320824883343,11.0628860227336,4,"DHF_add","m1h.rAT","Krabi"
-76.1262526463212,11.1123710058148,5,"DHF_add","m1h.rATQeT","Krabi"
-76.2284604588747,11.1235442492058,6,"DHF_add","m3h.rAT","Krabi"
-76.6391093667085,11.004202812292,7,"DHF_add","m3h.rATQeT","Krabi"
-81.0131562268612,11.9555499477738,8,"DHF_add","m3hQeT","Krabi"
-81.9741103014983,11.3638463763323,9,"DHF_add","m3h.raQeT","Krabi"
-82.6335954192873,11.1711502971376,10,"DHF_add","m1h.raQeT","Krabi"
-87.2737809655796,11.6004557764033,11,"DHF_add","m1h.ra","Krabi"
-89.5272297246564,11.716164209587,12,"DHF_add","m3h.ra","Krabi"
-91.8561443015429,11.9721079378856,13,"DHF_add","m3h","Krabi"
-117.099457912919,12.7612484718684,14,"DHF_add","m1h","Krabi"
-139.760349598771,14.8151433333069,15,"DHF_add","m1hQeT","Krabi"
