"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","AngThong"
-2.96914697303605,3.43100805118739,1,"DHF_add","m1h.rtaQeT","AngThong"
-7.17277057924751,3.41352656071922,2,"DHF_add","m3h.rtQeT","AngThong"
-22.82702765342,5.39436858614965,3,"DHF_add","m3h.rta","AngThong"
-29.5082609695819,7.93029855504761,4,"DHF_add","m3h.rAT","AngThong"
-29.884281974333,7.4088291998521,5,"DHF_add","m1h.rta","AngThong"
-30.5398955904323,5.81084277461073,6,"DHF_add","m3h.rt","AngThong"
-30.5411226857445,8.38083437109615,7,"DHF_add","m1h.rATQeT","AngThong"
-33.2591272875668,6.94001927743979,8,"DHF_add","m1h.raQeT","AngThong"
-33.6916224835783,7.66145173700441,9,"DHF_add","m3h.rATQeT","AngThong"
-34.6647314719351,8.77259925320452,10,"DHF_add","m1h.rAT","AngThong"
-40.3794687099387,9.16139378946503,11,"DHF_add","m1h.rtQeT","AngThong"
-60.9731381873465,9.08788816973709,12,"DHF_add","m1h.ra","AngThong"
-67.80152092802,9.50954469182874,13,"DHF_add","m3h","AngThong"
-95.7804119071284,12.9040705494306,14,"DHF_add","m1h.rt","AngThong"
-128.882073008958,13.2525575207168,15,"DHF_add","m1hQeT","AngThong"
-161.687600235981,14.9631367792297,16,"DHF_add","m1h","AngThong"
