"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Loei"
-2.68416302380383,3.37041133394787,1,"DHF_add","m3h.rta","Loei"
-5.3706259501967,3.64342136964111,1,"DHF_add","m1h.rtaQeT","Loei"
-8.26052675999084,5.37022038142348,1,"DHF_add","m1h.rta","Loei"
-8.42861289640908,3.22575963613928,2,"DHF_add","m3h.rtQeT","Loei"
-12.9810709484808,4.82638681348411,3,"DHF_add","m3h.rt","Loei"
-57.669399947173,9.62255607729098,4,"DHF_add","m3h.rATQeT","Loei"
-58.08893462802,9.9431132133354,5,"DHF_add","m3h.rAT","Loei"
-59.2718291314219,10.5611120291725,6,"DHF_add","m1h.rAT","Loei"
-61.3949376303079,10.3881887982853,7,"DHF_add","m1h.rATQeT","Loei"
-76.9283562156516,10.6445192265706,8,"DHF_add","m3h.raQeT","Loei"
-78.2893684297477,11.6931530462423,9,"DHF_add","m1h.rt","Loei"
-78.3290256055075,11.7311644055599,10,"DHF_add","m1h.raQeT","Loei"
-87.2887275250264,13.225706638425,11,"DHF_add","m1h.ra","Loei"
-99.7715936685189,13.7705874967355,12,"DHF_add","m3h","Loei"
-144.034937866224,15.0589175634588,13,"DHF_add","m1h","Loei"
-163.151023361248,15.0079431661006,14,"DHF_add","m1hQeT","Loei"
