"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
90.9161449823378,74.8894161953959,90.1871909354598,110.611763894586,6519.81287604791,0.999920579948673,"rmse",1,TRUE,300
-2108.98395349993,-2121.11907865504,-2108.69851503774,-2098.1854240744,6372.25076705309,0.999740724099111,"log_lik_sum",1,TRUE,300
