"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
21.1890102445112,19.9070378986677,21.0720488823097,23.1978581424289,1837.21471347228,1.00195478100212,"rmse",1,TRUE,300
-1598.58221501547,-1613.13308867923,-1598.85499594584,-1583.44574877287,1118.58802986356,1.00183190723721,"log_lik_sum",1,TRUE,300
