"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
126.771341315394,120.547096174566,126.336855700374,135.420471667925,6919.93934627472,0.999998164808482,"rmse",1,TRUE,300
-2046.30082889622,-2057.99759418963,-2045.9203816616,-2036.49415689407,6745.65064667662,1.00002320227353,"log_lik_sum",1,TRUE,300
