"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
23.0598778040657,20.5889437414173,26.2300137171093,7182.71420849476,0.99980340089805,"rmse",1,TRUE,300
-1736.53335695883,-1750.34052235478,-1724.89176706361,6503.20445927021,0.999961331765858,"log_lik_sum",1,TRUE,300
