"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rta","NakhonPathom"
-1.82522762628994,6.96693309724825,1,"DHF_add","m3h.rtaQeT","NakhonPathom"
-11.433888578649,5.90492864056071,1,"DHF_add","m3h.rtQeT","NakhonPathom"
-15.7727568974022,7.14825838884765,2,"DHF_add","m1h.rtaQeT","NakhonPathom"
-18.9142633574618,6.24454252213582,3,"DHF_add","m1h.rta","NakhonPathom"
-23.4613618973228,7.68171470426222,4,"DHF_add","m3h.rATQeT","NakhonPathom"
-23.674301651241,8.47089849773014,5,"DHF_add","m3h.rAT","NakhonPathom"
-24.1919096584629,4.60168888044215,6,"DHF_add","m3h.rt","NakhonPathom"
-31.7622790326897,11.9214295804452,7,"DHF_add","m1h.rATQeT","NakhonPathom"
-33.2728219379661,9.98938425478444,8,"DHF_add","m1h.rAT","NakhonPathom"
-36.120186570872,12.0513634300706,9,"DHF_add","m3hQeT","NakhonPathom"
-49.4152453598599,10.6852996806858,10,"DHF_add","m3h.raQeT","NakhonPathom"
-54.2969811954128,9.46890305139787,11,"DHF_add","m1h.raQeT","NakhonPathom"
-68.8552114535094,24.6294884786645,12,"DHF_add","m1h.rtQeT","NakhonPathom"
-69.0748148091638,8.93579827854112,13,"DHF_add","m3h.ra","NakhonPathom"
-80.7330630645575,9.87189985601719,14,"DHF_add","m1h.ra","NakhonPathom"
-87.187497430198,29.0681022789323,15,"DHF_add","m1hQeT","NakhonPathom"
-99.5323501491525,11.2524641380797,16,"DHF_add","m3h","NakhonPathom"
-142.732570574245,30.8809366853095,17,"DHF_add","m1h.rt","NakhonPathom"
-214.279728054601,27.2427597303984,18,"DHF_add","m1h","NakhonPathom"
