"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","PathumThani"
-16.4796272772933,7.93260270172494,2,"DHF_add","m3h.rtQeT","PathumThani"
-18.4095888757636,8.97019068038688,3,"DHF_add","m3h.rATQeT","PathumThani"
-21.9771128390547,9.20105535450404,4,"DHF_add","m3h.rAT","PathumThani"
-25.6625774668639,6.95212896720596,5,"DHF_add","m1h.rtaQeT","PathumThani"
-26.9516843970424,10.2920268303036,6,"DHF_add","m3h.rta","PathumThani"
-27.1305102491421,7.40276847084745,7,"DHF_add","m3h.raQeT","PathumThani"
-36.7266884267839,8.51992120042074,8,"DHF_add","m1h.raQeT","PathumThani"
-37.1526014309607,11.5236551180319,9,"DHF_add","m1h.rATQeT","PathumThani"
-41.6690087767967,11.3263545657347,10,"DHF_add","m1h.rAT","PathumThani"
-48.0723387775264,12.0573341085272,11,"DHF_add","m3h.rt","PathumThani"
-52.109550339221,11.8138275777091,12,"DHF_add","m1h.rta","PathumThani"
-78.616739710802,11.6726150652372,13,"DHF_add","m1h.rtQeT","PathumThani"
-84.8929064668999,13.3864061517432,14,"DHF_add","m3h.ra","PathumThani"
-98.1375755040511,13.379553527964,15,"DHF_add","m1h.ra","PathumThani"
-112.761018762437,14.4677232116583,16,"DHF_add","m3h","PathumThani"
-129.127991376826,15.3759288250831,17,"DHF_add","m1hQeT","PathumThani"
-167.020402238063,15.9761986114311,18,"DHF_add","m1h.rt","PathumThani"
-231.577586236743,17.2611284736528,19,"DHF_add","m1h","PathumThani"
