"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","KamphaengPhet"
-23.4384649807771,10.4353989595541,2,"DHF_add","m3h.rATQeT","KamphaengPhet"
-26.9203240690834,8.3953229544846,3,"DHF_add","m3h.raQeT","KamphaengPhet"
-38.3898563835794,10.0351059448187,4,"DHF_add","m3h.rtQeT","KamphaengPhet"
-49.4405003618468,12.9675408964145,5,"DHF_add","m3h.rAT","KamphaengPhet"
-53.8522146158744,10.6987938056124,6,"DHF_add","m1h.rtaQeT","KamphaengPhet"
-77.8660136139819,12.9136309866513,7,"DHF_add","m3h.rta","KamphaengPhet"
-83.1266808831943,12.7194824845312,8,"DHF_add","m1h.rATQeT","KamphaengPhet"
-94.1513871339986,13.1470633710781,9,"DHF_add","m1h.raQeT","KamphaengPhet"
-98.1378954883538,14.2573341925974,10,"DHF_add","m3h.rt","KamphaengPhet"
-113.413120718492,14.4792522990776,11,"DHF_add","m1h.rta","KamphaengPhet"
-142.395125920309,14.9368210080225,12,"DHF_add","m3h.ra","KamphaengPhet"
-170.9725459204,17.1930832531546,13,"DHF_add","m1h.ra","KamphaengPhet"
-180.352880664751,16.9820594556352,14,"DHF_add","m3h","KamphaengPhet"
-187.646371994293,17.5930992249568,15,"DHF_add","m1h.rtQeT","KamphaengPhet"
-249.799735367464,20.3006832285532,16,"DHF_add","m1hQeT","KamphaengPhet"
-289.414361128571,19.3476984555113,17,"DHF_add","m1h.rt","KamphaengPhet"
-342.359600667911,21.2104773630603,18,"DHF_add","m1h","KamphaengPhet"
