"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Phetchaburi"
-16.4377567514861,7.31494843703971,2,"DHF_add","m1h.rtaQeT","Phetchaburi"
-16.9150721818807,8.43365940941036,3,"DHF_add","m3h.rta","Phetchaburi"
-24.9816364416333,6.90429793526666,4,"DHF_add","m3h.rtQeT","Phetchaburi"
-30.0419470920323,7.32626793396331,5,"DHF_add","m3h.raQeT","Phetchaburi"
-33.278305519402,8.74690773209499,6,"DHF_add","m3h.rAT","Phetchaburi"
-33.5368115327003,8.08353510274322,7,"DHF_add","m3h.rATQeT","Phetchaburi"
-34.2352529624457,7.71139850150766,8,"DHF_add","m1h.raQeT","Phetchaburi"
-36.3908538776607,9.88076502269867,9,"DHF_add","m3h.rt","Phetchaburi"
-38.128488683942,10.0991938898759,10,"DHF_add","m3hQeT","Phetchaburi"
-56.0386508464539,10.9046175357041,11,"DHF_add","m1h.rATQeT","Phetchaburi"
-62.9211230249787,12.6157314044098,12,"DHF_add","m3h.ra","Phetchaburi"
-73.7565075571539,12.2714232991462,13,"DHF_add","m1h.ra","Phetchaburi"
-108.246783587045,15.0560168440406,14,"DHF_add","m3h","Phetchaburi"
-172.442433060847,14.3551458911324,15,"DHF_add","m1h.rtQeT","Phetchaburi"
-239.805966215426,17.3783736654291,16,"DHF_add","m1hQeT","Phetchaburi"
-255.847433208485,18.1225772708341,17,"DHF_add","m1h.rt","Phetchaburi"
-284.399170710447,19.5877379144918,18,"DHF_add","m1h","Phetchaburi"
