"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","NakhonSiThammarat"
-7.38300430322613,6.94669494731427,1,"DHF_add","m3h.rta","NakhonSiThammarat"
-14.4536582396038,7.74567457864308,1,"DHF_add","m3h.rtQeT","NakhonSiThammarat"
-17.6486227543644,7.57303509507384,2,"DHF_add","m1h.rtaQeT","NakhonSiThammarat"
-19.0382702698603,9.06253890342045,3,"DHF_add","m3h.rt","NakhonSiThammarat"
-23.3086510583579,9.12861021578012,4,"DHF_add","m1h.rta","NakhonSiThammarat"
-50.6698577011347,11.9351865775408,5,"DHF_add","m3h.raQeT","NakhonSiThammarat"
-68.3986026052496,11.8303350557076,6,"DHF_add","m1h.raQeT","NakhonSiThammarat"
-78.2901988401367,12.1366168217983,7,"DHF_add","m3h.ra","NakhonSiThammarat"
-86.9092599361084,12.230964917404,8,"DHF_add","m1h.ra","NakhonSiThammarat"
-89.6543192142705,13.614596800174,9,"DHF_add","m3hQeT","NakhonSiThammarat"
-92.6953872174205,13.6504578603789,10,"DHF_add","m1h.rAT","NakhonSiThammarat"
-97.6542325296046,14.3202308122567,11,"DHF_add","m1h.rATQeT","NakhonSiThammarat"
-100.243233943049,12.6263394261669,12,"DHF_add","m3h","NakhonSiThammarat"
-150.136087770282,17.915911674483,13,"DHF_add","m1h.rtQeT","NakhonSiThammarat"
-231.710404227146,20.3621185585168,14,"DHF_add","m1h.rt","NakhonSiThammarat"
-240.148166858137,19.6435088325113,15,"DHF_add","m1hQeT","NakhonSiThammarat"
-299.0182273061,21.4482061324608,16,"DHF_add","m1h","NakhonSiThammarat"
