"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","KrungThep"
-15.8457003046529,6.24842524360114,2,"DHF_add","m1h.rtaQeT","KrungThep"
-15.9997905668141,5.88225561214526,3,"DHF_add","m3h.rtQeT","KrungThep"
-22.4351350449376,11.991255889004,3,"DHF_add","m1h.rATQeT","KrungThep"
-23.2109670831219,8.17037714952775,4,"DHF_add","m1h.raQeT","KrungThep"
-47.2020283258747,16.2096204956159,5,"DHF_add","m3hQeT","KrungThep"
-70.4143562282461,13.9127963584203,6,"DHF_add","m3h.rta","KrungThep"
-77.8715946454342,15.9159554146574,7,"DHF_add","m1h.rtQeT","KrungThep"
-107.050901220701,20.1046136195471,8,"DHF_add","m1h.rta","KrungThep"
-107.835930322451,21.8307699208905,9,"DHF_add","m3h.ra","KrungThep"
-110.157269954755,22.6816444234792,10,"DHF_add","m1hQeT","KrungThep"
-140.293517281285,25.6520723648474,11,"DHF_add","m1h.ra","KrungThep"
-220.194870917047,36.1102055604193,12,"DHF_add","m1h.rt","KrungThep"
-293.081735189699,44.8278528360325,13,"DHF_add","m1h","KrungThep"
