"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Chumphon"
-15.5355246967766,8.78705755219528,1,"DHF_add","m1h.rtaQeT","Chumphon"
-20.2690043970414,7.79421082815126,2,"DHF_add","m3h.raQeT","Chumphon"
-21.4526955249967,8.36239399933105,3,"DHF_add","m3h.rtQeT","Chumphon"
-24.2303542190156,8.12170862755501,4,"DHF_add","m3h.rATQeT","Chumphon"
-28.965403671349,7.96806553953797,5,"DHF_add","m3h.rAT","Chumphon"
-33.3559372240456,9.37338520334877,6,"DHF_add","m1h.raQeT","Chumphon"
-38.7022136784292,9.34365222770199,7,"DHF_add","m3h.rta","Chumphon"
-43.3801720726623,11.128231179699,8,"DHF_add","m3hQeT","Chumphon"
-47.4923366006204,9.61377103206835,9,"DHF_add","m1h.rATQeT","Chumphon"
-56.168033364749,12.3256453145187,10,"DHF_add","m1h.rta","Chumphon"
-86.0426729308368,12.9093854815653,11,"DHF_add","m3h.ra","Chumphon"
-108.370520747448,15.0219144058169,12,"DHF_add","m1h.ra","Chumphon"
-110.014322473969,15.0221320952085,13,"DHF_add","m1h.rtQeT","Chumphon"
-125.393286494536,14.9956783712839,14,"DHF_add","m3h","Chumphon"
-215.997339873482,18.1883889645953,15,"DHF_add","m1h.rt","Chumphon"
-263.307844189428,20.7983787511183,16,"DHF_add","m1h","Chumphon"
