"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Lamphun"
-2.25666172610689,5.30099021494347,1,"DHF_add","m3h.rAT","Lamphun"
-3.08175820145423,4.04396767516371,1,"DHF_add","m3h.rta","Lamphun"
-3.15250996092878,4.21044205094953,1,"DHF_add","m3h.raQeT","Lamphun"
-4.58266094105329,4.61615179760119,1,"DHF_add","m3h.rtQeT","Lamphun"
-5.75383473918747,4.94465209764803,1,"DHF_add","m3h.rATQeT","Lamphun"
-6.27877382651686,5.40275462317955,1,"DHF_add","m3h.ra","Lamphun"
-8.25094390406774,5.43437417556285,1,"DHF_add","m3h.rt","Lamphun"
-9.49872056024172,6.38985667416596,1,"DHF_add","m1h.rtaQeT","Lamphun"
-12.3075236579483,6.54416889985606,1,"DHF_add","m1h.raQeT","Lamphun"
-12.5674813796375,7.35758174767203,1,"DHF_add","m1h.rta","Lamphun"
-14.7054756945252,6.50691899960924,2,"DHF_add","m3h","Lamphun"
-16.3031442165671,7.68961537137724,3,"DHF_add","m1h.ra","Lamphun"
-20.5050941772211,9.37049431217883,4,"DHF_add","m1h.rAT","Lamphun"
-28.283796360794,10.0230837103897,5,"DHF_add","m1h.rATQeT","Lamphun"
-73.8567287978368,11.8016392833592,6,"DHF_add","m1h.rt","Lamphun"
-74.2648023932601,11.8057516642012,7,"DHF_add","m1h.rtQeT","Lamphun"
-78.582803392546,11.7819638317207,8,"DHF_add","m1h","Lamphun"
-124.387821960839,14.650644796101,9,"DHF_add","m1hQeT","Lamphun"
