"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","NakhonNayok"
-7.51867457442461,5.89131610721844,1,"DHF_add","m3h.rtQeT","NakhonNayok"
-15.8575822093449,6.58134903123127,2,"DHF_add","m3h.rta","NakhonNayok"
-16.5116025027274,7.43641323941945,3,"DHF_add","m3h.rATQeT","NakhonNayok"
-16.6851651494161,7.80427493247907,4,"DHF_add","m3h.rAT","NakhonNayok"
-20.3622106829653,6.68013871130427,5,"DHF_add","m1h.rtaQeT","NakhonNayok"
-21.8062957848921,7.0933072101959,6,"DHF_add","m1h.raQeT","NakhonNayok"
-23.3627933488925,6.89790081579115,7,"DHF_add","m3h.raQeT","NakhonNayok"
-30.3089326876532,7.84779772907508,8,"DHF_add","m3h.rt","NakhonNayok"
-36.9139490995721,9.4224220515087,9,"DHF_add","m1h.rta","NakhonNayok"
-37.0948196006003,9.9204300696488,10,"DHF_add","m1h.rATQeT","NakhonNayok"
-45.2801535937285,9.61417769228579,11,"DHF_add","m3h.ra","NakhonNayok"
-46.6384925186588,10.0743480413694,12,"DHF_add","m1h.rAT","NakhonNayok"
-49.5674431098914,10.2961223879816,13,"DHF_add","m1h.ra","NakhonNayok"
-57.4921599337405,10.4347290242072,14,"DHF_add","m3h","NakhonNayok"
-60.7502174307328,10.8873938427669,15,"DHF_add","m3hQeT","NakhonNayok"
-81.031428451255,12.4909013792239,16,"DHF_add","m1h.rtQeT","NakhonNayok"
-132.583034104525,15.3319756725567,17,"DHF_add","m1h.rt","NakhonNayok"
-140.304439214507,16.0255272806925,18,"DHF_add","m1h","NakhonNayok"
