"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Phatthalung"
-3.52606317273227,6.23705218716815,1,"DHF_add","m3h.rtQeT","Phatthalung"
-10.1524933389317,6.57186791118721,1,"DHF_add","m3h.rta","Phatthalung"
-12.742190480371,7.25427204064725,1,"DHF_add","m1h.rtaQeT","Phatthalung"
-19.3692257087427,9.01338150575011,2,"DHF_add","m3h.rt","Phatthalung"
-23.0800199563508,9.60497861987025,3,"DHF_add","m1h.rta","Phatthalung"
-49.6136665153756,9.93718863333751,4,"DHF_add","m3h.rATQeT","Phatthalung"
-54.2065360543391,10.91901418393,5,"DHF_add","m3h.rAT","Phatthalung"
-59.1373438006312,9.93778020946772,6,"DHF_add","m3h.raQeT","Phatthalung"
-68.0782742658928,10.3843316609541,7,"DHF_add","m1h.raQeT","Phatthalung"
-82.5672328854221,12.9814507445068,8,"DHF_add","m1h.rATQeT","Phatthalung"
-90.234753962525,11.9014575009266,9,"DHF_add","m3h.ra","Phatthalung"
-105.955514935917,12.5942091075518,10,"DHF_add","m1h.ra","Phatthalung"
-106.489054500886,13.2699246545551,11,"DHF_add","m3hQeT","Phatthalung"
-111.058654378747,13.403210948935,12,"DHF_add","m1h.rtQeT","Phatthalung"
-114.294843733237,12.7777790311031,13,"DHF_add","m3h","Phatthalung"
-182.866029248972,15.8084232676575,14,"DHF_add","m1h.rt","Phatthalung"
-259.462500302755,17.4977690621637,15,"DHF_add","m1h","Phatthalung"
