"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rta","MaeHongSon"
-0.814538075154289,4.09761262283536,1,"DHF_add","m3h.rtQeT","MaeHongSon"
-1.40158550518787,3.39733670413178,1,"DHF_add","m3h.rt","MaeHongSon"
-7.7236460281242,4.24482956129543,1,"DHF_add","m3h.rtaQeT","MaeHongSon"
-18.2431822844325,7.81250314369605,2,"DHF_add","m1h.rtQeT","MaeHongSon"
-20.7297716957923,6.50452105463864,3,"DHF_add","m1h.rta","MaeHongSon"
-27.1997528622056,5.48925326908083,4,"DHF_add","m3h.ra","MaeHongSon"
-27.5650619351239,7.43687966942216,5,"DHF_add","m3h.rAT","MaeHongSon"
-29.758928771258,6.77211331624978,6,"DHF_add","m3h.raQeT","MaeHongSon"
-29.9757088511772,7.67452058891376,7,"DHF_add","m1h.raQeT","MaeHongSon"
-32.0765040310188,7.37901508588223,8,"DHF_add","m1h.rtaQeT","MaeHongSon"
-33.4684542453255,8.10757532437744,9,"DHF_add","m3h.rATQeT","MaeHongSon"
-34.2615019112249,7.7763058564998,10,"DHF_add","m1h.ra","MaeHongSon"
-36.2200206894788,9.46832729281034,11,"DHF_add","m1h.rAT","MaeHongSon"
-37.6000091643216,9.73373927448633,12,"DHF_add","m1h.rATQeT","MaeHongSon"
-52.8267048341048,10.3159291234649,13,"DHF_add","m1h.rt","MaeHongSon"
-55.9033100604249,7.55240282142167,14,"DHF_add","m3h","MaeHongSon"
-124.959617045719,13.4469023021759,15,"DHF_add","m1h","MaeHongSon"
