"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","NakhonRatchasima"
-41.1175986358349,9.29527049805177,2,"DHF_add","m3h.rta","NakhonRatchasima"
-62.7588056160775,10.1432264531276,3,"DHF_add","m3h.rtQeT","NakhonRatchasima"
-77.1078960444084,14.0911040839765,4,"DHF_add","m3h.rATQeT","NakhonRatchasima"
-78.9688948852192,12.919191172872,5,"DHF_add","m3h.raQeT","NakhonRatchasima"
-80.1592070499454,14.5941420582179,6,"DHF_add","m3h.rAT","NakhonRatchasima"
-81.3050231111103,11.7319526221376,7,"DHF_add","m1h.rtaQeT","NakhonRatchasima"
-87.5996477453814,13.9087844854489,8,"DHF_add","m3hQeT","NakhonRatchasima"
-102.121739444869,13.7543701791414,9,"DHF_add","m3h.rt","NakhonRatchasima"
-120.877917377368,14.4992221870197,10,"DHF_add","m1h.rta","NakhonRatchasima"
-124.725973731506,15.4618056629922,11,"DHF_add","m1h.raQeT","NakhonRatchasima"
-156.094228463533,17.7067086746871,12,"DHF_add","m1h.rATQeT","NakhonRatchasima"
-156.425557316497,18.0318747437104,13,"DHF_add","m3h.ra","NakhonRatchasima"
-169.101181278807,18.2996404186123,14,"DHF_add","m1h.rAT","NakhonRatchasima"
-198.843577224998,19.2109092141802,15,"DHF_add","m1h.ra","NakhonRatchasima"
-213.303032818407,20.2535790805385,16,"DHF_add","m3h","NakhonRatchasima"
-346.440466457009,22.1042275058511,17,"DHF_add","m1h.rtQeT","NakhonRatchasima"
-447.272323600276,24.7159783740229,18,"DHF_add","m1h.rt","NakhonRatchasima"
-496.293564490701,26.2103664377173,19,"DHF_add","m1h","NakhonRatchasima"
