"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Satun"
-3.2209476548234,6.69708188442846,1,"DHF_add","m3h.rtQeT","Satun"
-7.55795732299328,5.60442865923368,1,"DHF_add","m3h.rta","Satun"
-11.4315455099922,7.76106963942144,1,"DHF_add","m3h.rt","Satun"
-20.1008413904373,6.96417795095282,2,"DHF_add","m1h.rta","Satun"
-29.5968677075422,6.33258889358976,3,"DHF_add","m1h.rtaQeT","Satun"
-30.5729584970953,7.26740831876508,4,"DHF_add","m3h.rATQeT","Satun"
-32.7296076594367,7.11229722911189,5,"DHF_add","m3h.raQeT","Satun"
-39.416915502183,8.01235354722856,6,"DHF_add","m3h.rAT","Satun"
-44.5640797400256,7.79103246560671,7,"DHF_add","m1h.raQeT","Satun"
-52.5420352574397,8.89437206222332,8,"DHF_add","m3h.ra","Satun"
-60.3186052689073,9.7019333086415,9,"DHF_add","m1h.ra","Satun"
-69.3281047309191,11.6949974956847,10,"DHF_add","m1h.rATQeT","Satun"
-71.9791034489854,11.1352140584896,11,"DHF_add","m3h","Satun"
-72.4916884642962,12.7005660169443,12,"DHF_add","m1h.rtQeT","Satun"
-82.590313217133,11.7850271721022,13,"DHF_add","m1h.rAT","Satun"
-112.125044618464,14.4600706441558,14,"DHF_add","m1h.rt","Satun"
-151.146942566323,15.9449502495349,15,"DHF_add","m1h","Satun"
-378.310522175746,25.7607357928951,16,"DHF_add","m3hQeT","Satun"
