"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rATQeT","Ratchaburi"
-3.72021790799953,8.11100686735863,1,"DHF_add","m3h.rtaQeT","Ratchaburi"
-13.5228088602285,6.79668035176637,1,"DHF_add","m3h.rAT","Ratchaburi"
-19.712915248413,8.4216275533272,2,"DHF_add","m3h.raQeT","Ratchaburi"
-23.3943211057422,9.61821651339327,3,"DHF_add","m1h.rtaQeT","Ratchaburi"
-25.5248899741977,10.8512069084285,4,"DHF_add","m3hQeT","Ratchaburi"
-30.7393246643142,10.452738711927,5,"DHF_add","m3h.rtQeT","Ratchaburi"
-30.8544572408793,7.88980896927336,6,"DHF_add","m1h.rATQeT","Ratchaburi"
-43.0934449570168,10.0837690238824,7,"DHF_add","m1h.raQeT","Ratchaburi"
-43.6183458445692,10.4257589572768,8,"DHF_add","m1h.rAT","Ratchaburi"
-51.858377418628,14.8770639545885,9,"DHF_add","m3h.rta","Ratchaburi"
-79.3510545229793,14.7967346722077,10,"DHF_add","m3h.rt","Ratchaburi"
-82.9011691473077,15.815121670351,11,"DHF_add","m1h.rta","Ratchaburi"
-120.987257172069,14.5471301375216,12,"DHF_add","m3h.ra","Ratchaburi"
-143.011819416506,15.2459377777086,13,"DHF_add","m1h.ra","Ratchaburi"
-176.005964143875,16.4486683211047,14,"DHF_add","m3h","Ratchaburi"
-209.991721775541,16.1442271332762,15,"DHF_add","m1h.rtQeT","Ratchaburi"
-225.775324912042,16.3421151634269,16,"DHF_add","m1hQeT","Ratchaburi"
-321.776138473346,19.6513394120197,17,"DHF_add","m1h.rt","Ratchaburi"
-355.898899806736,20.6447957218807,18,"DHF_add","m1h","Ratchaburi"
