"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","ChaiNat"
-15.9658981574938,6.62170052821946,2,"DHF_add","m3h.raQeT","ChaiNat"
-22.7523191647692,8.42482958203921,3,"DHF_add","m3h.rta","ChaiNat"
-26.627907768716,7.61159251012397,4,"DHF_add","m3h.rAT","ChaiNat"
-28.3190013673777,6.76918122859935,5,"DHF_add","m3h.rATQeT","ChaiNat"
-35.1967564183266,9.44397679980757,6,"DHF_add","m1h.raQeT","ChaiNat"
-37.7746096571968,9.81395422971411,7,"DHF_add","m3h.rtQeT","ChaiNat"
-41.7964478359734,10.9576274408348,8,"DHF_add","m3h.ra","ChaiNat"
-50.073115304891,10.9022209163421,9,"DHF_add","m1h.rtaQeT","ChaiNat"
-55.1675068382155,10.256852552859,10,"DHF_add","m1h.rATQeT","ChaiNat"
-57.3307542112078,10.6055147631967,11,"DHF_add","m1h.rAT","ChaiNat"
-60.6459373148427,13.0292891840955,12,"DHF_add","m3h.rt","ChaiNat"
-62.5690342664108,12.2388313793111,13,"DHF_add","m1h.rta","ChaiNat"
-73.8624367512147,13.5192715522873,14,"DHF_add","m1h.ra","ChaiNat"
-93.6145398856036,15.1177457950595,15,"DHF_add","m3h","ChaiNat"
-122.891066928487,15.0884492519412,16,"DHF_add","m1h.rtQeT","ChaiNat"
-202.27264574462,17.9016033663068,17,"DHF_add","m1h.rt","ChaiNat"
-212.216185523597,18.7113056859366,18,"DHF_add","m1h","ChaiNat"
