"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtQeT","Trat"
-0.856820654645416,6.35720600201576,1,"DHF_add","m3h.rtaQeT","Trat"
-14.2088143817743,7.56942692690728,1,"DHF_add","m3h.rta","Trat"
-16.4593530149889,8.52056116083771,1,"DHF_add","m3h.raQeT","Trat"
-18.2614687684648,6.16028922551801,2,"DHF_add","m1h.raQeT","Trat"
-22.1422555815294,6.07294006400132,3,"DHF_add","m3h.rt","Trat"
-25.9417041791347,9.42187753983107,4,"DHF_add","m3h.rAT","Trat"
-28.5701235979987,8.65532170493889,5,"DHF_add","m1h.rta","Trat"
-28.747947866736,8.54165246977325,6,"DHF_add","m3h.ra","Trat"
-31.8142946453271,9.24282419291901,7,"DHF_add","m3h.rATQeT","Trat"
-48.8013710349338,9.32174936910479,8,"DHF_add","m1h.ra","Trat"
-53.6985928377008,10.3089978418644,9,"DHF_add","m3hQeT","Trat"
-54.02342779177,11.0134269222616,10,"DHF_add","m1h.rATQeT","Trat"
-59.245679188047,11.0820441225213,11,"DHF_add","m1h.rtQeT","Trat"
-69.0666226665509,9.10640250895581,12,"DHF_add","m3h","Trat"
-99.6613497143544,16.0580005294357,13,"DHF_add","m1hQeT","Trat"
-142.734197330558,15.9921462572191,14,"DHF_add","m1h.rt","Trat"
-177.357603207568,17.12840289106,15,"DHF_add","m1h","Trat"
