"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Yasothon"
-19.1520999152884,7.32268736963287,2,"DHF_add","m3h.rta","Yasothon"
-30.6595432624124,9.18266801307816,3,"DHF_add","m3h.raQeT","Yasothon"
-54.5134762998911,10.0397798724739,4,"DHF_add","m3h.rtQeT","Yasothon"
-55.7120554963248,10.2622914620749,5,"DHF_add","m3h.rAT","Yasothon"
-56.4196208890749,9.68954281845208,6,"DHF_add","m3h.rATQeT","Yasothon"
-63.2934746604688,11.5143698682961,7,"DHF_add","m3hQeT","Yasothon"
-69.1004081232791,11.2587071553442,8,"DHF_add","m1h.rtaQeT","Yasothon"
-70.7450995365104,12.9732691954886,9,"DHF_add","m3h.ra","Yasothon"
-77.4064623790679,11.9728196342657,10,"DHF_add","m1h.raQeT","Yasothon"
-78.6335124837728,12.336975987239,11,"DHF_add","m3h.rt","Yasothon"
-81.3597463932251,12.9351034591946,12,"DHF_add","m1h.rta","Yasothon"
-93.723083628476,13.8278801668065,13,"DHF_add","m1h.ra","Yasothon"
-112.066570275225,14.8344146951602,14,"DHF_add","m3h","Yasothon"
-123.198553744185,15.0888743453221,15,"DHF_add","m1h.rAT","Yasothon"
-123.617195922596,15.0869197578752,16,"DHF_add","m1h.rATQeT","Yasothon"
-242.537918253496,17.5869717765037,17,"DHF_add","m1h.rtQeT","Yasothon"
-291.081031824064,19.7464668375336,18,"DHF_add","m1h.rt","Yasothon"
-295.956220880942,20.2128629063051,19,"DHF_add","m1h","Yasothon"
