"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","UdonThani"
-4.54007733215367,4.89951370017432,1,"DHF_add","m3h.rta","UdonThani"
-42.6180888533664,10.894127035731,2,"DHF_add","m3h.raQeT","UdonThani"
-46.8125338169319,11.3995049490913,3,"DHF_add","m3h.ra","UdonThani"
-57.9917348419088,11.1262936644297,4,"DHF_add","m3h.rATQeT","UdonThani"
-61.1597805646241,11.1210780017894,5,"DHF_add","m3h.rAT","UdonThani"
-67.7231202752813,11.8577174545428,6,"DHF_add","m1h.rta","UdonThani"
-69.4642389112499,11.4791939164083,7,"DHF_add","m1h.rtaQeT","UdonThani"
-80.3968472989399,11.5985071407853,8,"DHF_add","m3h.rtQeT","UdonThani"
-87.3033586764637,13.3398763881583,9,"DHF_add","m3h.rt","UdonThani"
-89.9383246614557,12.9819073427169,10,"DHF_add","m1h.raQeT","UdonThani"
-94.5063166617509,13.8030432581937,11,"DHF_add","m1h.ra","UdonThani"
-100.171398342299,16.0289049393699,12,"DHF_add","m3hQeT","UdonThani"
-108.614283550434,14.8075229320016,13,"DHF_add","m3h","UdonThani"
-141.080224824081,14.9424892445756,14,"DHF_add","m1h.rAT","UdonThani"
-142.700593255554,15.3642021169418,15,"DHF_add","m1h.rATQeT","UdonThani"
-343.462271051142,20.383192648743,16,"DHF_add","m1h.rtQeT","UdonThani"
-372.029662365032,20.4631399439404,17,"DHF_add","m1h.rt","UdonThani"
-376.575870333564,20.3804448100533,18,"DHF_add","m1h","UdonThani"
