"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtQeT","ChiangRai"
-7.57266819442814,4.46114683194837,1,"DHF_add","m3h.rtaQeT","ChiangRai"
-18.7460188153312,6.04949295422196,2,"DHF_add","m3h.rt","ChiangRai"
-20.3007043279489,6.3635460334028,3,"DHF_add","m3h.rta","ChiangRai"
-22.9513847499263,10.4613426419192,4,"DHF_add","m3h.rAT","ChiangRai"
-26.2271362772421,10.1860148626958,5,"DHF_add","m3h.rATQeT","ChiangRai"
-31.4858690909381,8.34940952809808,6,"DHF_add","m1h.rta","ChiangRai"
-44.9109985421417,8.14578614841564,7,"DHF_add","m3h.raQeT","ChiangRai"
-50.6353108450685,9.29214107242623,8,"DHF_add","m1h.raQeT","ChiangRai"
-67.057957351485,9.77742089581767,9,"DHF_add","m3hQeT","ChiangRai"
-73.8128502206176,10.9373501377072,10,"DHF_add","m1h.ra","ChiangRai"
-77.4778031145637,13.3694685690052,11,"DHF_add","m1h.rATQeT","ChiangRai"
-78.5405405502464,12.7605059837901,12,"DHF_add","m1h.rtQeT","ChiangRai"
-82.1788221697628,12.7437318457916,13,"DHF_add","m1h.rt","ChiangRai"
-86.5685710788215,12.3762969042907,14,"DHF_add","m3h","ChiangRai"
-133.191046461924,16.8033739672557,15,"DHF_add","m1hQeT","ChiangRai"
-163.985132768065,14.5679568352528,16,"DHF_add","m1h","ChiangRai"
