"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Songkhla"
-15.3285369775936,8.72911379336396,1,"DHF_add","m3h.rta","Songkhla"
-20.1896635855301,7.77415271698981,2,"DHF_add","m3h.rtQeT","Songkhla"
-28.0634420427242,7.38463566893174,3,"DHF_add","m1h.rtaQeT","Songkhla"
-28.4191337638098,10.2090218792789,4,"DHF_add","m3h.rt","Songkhla"
-32.2048419633487,10.2191783767614,5,"DHF_add","m1h.rta","Songkhla"
-53.5066563295499,12.5531389573873,6,"DHF_add","m3h.rATQeT","Songkhla"
-54.0654328922822,12.0392309703719,7,"DHF_add","m3h.rAT","Songkhla"
-55.6550695462098,13.0035965200502,8,"DHF_add","m3hQeT","Songkhla"
-69.5392136268649,11.8369927575132,9,"DHF_add","m3h.raQeT","Songkhla"
-73.733073326171,12.1616125891938,10,"DHF_add","m1h.raQeT","Songkhla"
-88.0874654337242,13.3196174223993,11,"DHF_add","m1h.rAT","Songkhla"
-88.7824846196533,13.5340808317339,12,"DHF_add","m1h.rATQeT","Songkhla"
-117.365255350137,14.6377583478281,13,"DHF_add","m3h.ra","Songkhla"
-131.944625761864,16.0564931516305,14,"DHF_add","m1h.ra","Songkhla"
-141.891476488762,15.3004617129597,15,"DHF_add","m1h.rtQeT","Songkhla"
-144.045771996279,16.6162341874057,16,"DHF_add","m3h","Songkhla"
-199.630823125552,18.9702780721088,17,"DHF_add","m1hQeT","Songkhla"
-231.244376296927,18.8479946349948,18,"DHF_add","m1h.rt","Songkhla"
-330.788143621153,21.5444146185605,19,"DHF_add","m1h","Songkhla"
