"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Saraburi"
-11.3591478394884,7.00349180593033,1,"DHF_add","m3h.rAT","Saraburi"
-12.6634138032529,6.74998338129536,1,"DHF_add","m3h.rATQeT","Saraburi"
-13.6074494503061,6.34751401262747,2,"DHF_add","m3h.rtQeT","Saraburi"
-14.6774808663043,4.7889710543385,3,"DHF_add","m3h.raQeT","Saraburi"
-23.614232758565,7.78888479650215,4,"DHF_add","m3h.rta","Saraburi"
-27.5261080394982,7.41922490567012,5,"DHF_add","m1h.rtaQeT","Saraburi"
-29.1098293291509,9.45985226003956,6,"DHF_add","m1h.rATQeT","Saraburi"
-30.215942538542,8.86267581715218,7,"DHF_add","m3hQeT","Saraburi"
-31.7671622116339,9.50033014665254,8,"DHF_add","m1h.rAT","Saraburi"
-41.2368623659392,7.98075427243834,9,"DHF_add","m1h.raQeT","Saraburi"
-42.4843290122438,10.3196114671857,10,"DHF_add","m3h.rt","Saraburi"
-48.122778896035,10.3124710170799,11,"DHF_add","m3h.ra","Saraburi"
-55.2008814728575,11.6395400709141,12,"DHF_add","m1h.rta","Saraburi"
-78.3951055763516,13.2569452940579,13,"DHF_add","m1h.ra","Saraburi"
-175.500852892712,15.664349338119,14,"DHF_add","m1h.rtQeT","Saraburi"
-238.721571394303,18.9523622983373,15,"DHF_add","m1hQeT","Saraburi"
-239.116714898044,18.1557633532996,16,"DHF_add","m1h.rt","Saraburi"
-271.137604741981,20.1650405773548,17,"DHF_add","m1h","Saraburi"
