"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Ranong"
-7.15327003177286,5.7843524634138,1,"DHF_add","m3h.rtQeT","Ranong"
-9.77742818562327,11.1574883867194,1,"DHF_add","m3h.rAT","Ranong"
-10.9701214532163,10.6308386240433,1,"DHF_add","m3h.rATQeT","Ranong"
-13.6552342937821,6.26895297722052,2,"DHF_add","m1h.rtaQeT","Ranong"
-14.953767292277,6.97244978272039,3,"DHF_add","m3h.rta","Ranong"
-19.9825873899968,8.24557175893832,4,"DHF_add","m1h.rta","Ranong"
-22.7474334230685,8.37354343323356,5,"DHF_add","m3h.rt","Ranong"
-23.0974685971625,8.94992742151171,6,"DHF_add","m1h.rAT","Ranong"
-25.5623643598847,7.23868694675267,7,"DHF_add","m3h.raQeT","Ranong"
-25.9908198375608,7.61030228686297,8,"DHF_add","m1h.raQeT","Ranong"
-27.0829710668672,8.59479871011884,9,"DHF_add","m1h.rATQeT","Ranong"
-33.7278463502109,8.95765236960841,10,"DHF_add","m3h.ra","Ranong"
-37.9395560402863,8.99981948783986,11,"DHF_add","m1h.ra","Ranong"
-48.325631403959,10.0357725345729,12,"DHF_add","m3h","Ranong"
-64.3625614978976,10.3938811315293,13,"DHF_add","m1h.rtQeT","Ranong"
-119.712717379484,15.7699339367127,14,"DHF_add","m1h.rt","Ranong"
-129.894139896109,15.9495404434466,15,"DHF_add","m1h","Ranong"
