"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Kalasin"
-27.6977067203883,8.97828139832871,2,"DHF_add","m3h.rta","Kalasin"
-46.8808122316654,10.5860881817464,3,"DHF_add","m3h.rATQeT","Kalasin"
-48.9862323445058,12.4117478714058,4,"DHF_add","m3h.rAT","Kalasin"
-49.8174919935712,9.2424737207747,5,"DHF_add","m3h.raQeT","Kalasin"
-51.3582167618755,11.4529703318926,6,"DHF_add","m3h.rtQeT","Kalasin"
-72.2769335002686,13.7558846383608,7,"DHF_add","m3hQeT","Kalasin"
-81.3803509903539,14.9083784518799,8,"DHF_add","m1h.rtaQeT","Kalasin"
-84.0425902878246,15.6516591642274,9,"DHF_add","m3h.rt","Kalasin"
-108.354183465467,16.3395926908963,10,"DHF_add","m1h.rta","Kalasin"
-113.821192434146,15.8250039513636,11,"DHF_add","m1h.raQeT","Kalasin"
-119.998839095637,16.2502528428393,12,"DHF_add","m3h.ra","Kalasin"
-154.0308375894,18.1218226306659,13,"DHF_add","m1h.ra","Kalasin"
-164.989742404937,18.8600771470285,14,"DHF_add","m1h.rATQeT","Kalasin"
-176.352313075391,19.8905169407845,15,"DHF_add","m3h","Kalasin"
-178.439359808786,19.4192113086346,16,"DHF_add","m1h.rAT","Kalasin"
-320.113756961503,23.833424295853,17,"DHF_add","m1h.rtQeT","Kalasin"
-381.314565215535,25.6283812754401,18,"DHF_add","m1h.rt","Kalasin"
-395.484656563694,26.3277864853735,19,"DHF_add","m1h","Kalasin"
