"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Kanchanaburi"
-7.32063381156789,6.00834929772454,1,"DHF_add","m3h.rta","Kanchanaburi"
-12.7099872975253,7.0237905297602,1,"DHF_add","m3h.rAT","Kanchanaburi"
-14.2509051362047,6.74842814650494,2,"DHF_add","m3h.rATQeT","Kanchanaburi"
-17.6488760822425,6.7637113536555,3,"DHF_add","m3h.raQeT","Kanchanaburi"
-19.8909894501777,6.76334691657777,4,"DHF_add","m1h.rtaQeT","Kanchanaburi"
-26.8282504563509,8.7128121889632,5,"DHF_add","m1h.rta","Kanchanaburi"
-30.7058077893152,7.80661966018653,6,"DHF_add","m3h.rtQeT","Kanchanaburi"
-38.8760026552732,9.45890344281273,7,"DHF_add","m3h.rt","Kanchanaburi"
-40.0965801473371,9.08534528100895,8,"DHF_add","m1h.raQeT","Kanchanaburi"
-56.4053434811045,10.8079971129211,9,"DHF_add","m1h.rAT","Kanchanaburi"
-57.564697789583,11.1841811247283,10,"DHF_add","m3h.ra","Kanchanaburi"
-60.7076817455446,10.721509970165,11,"DHF_add","m1h.rATQeT","Kanchanaburi"
-68.8602647466764,12.0212983583205,12,"DHF_add","m1h.ra","Kanchanaburi"
-96.069949479322,13.6536533173415,13,"DHF_add","m3h","Kanchanaburi"
-226.988758761224,17.3907867542273,14,"DHF_add","m1h.rtQeT","Kanchanaburi"
-281.617150515162,20.7333183293366,15,"DHF_add","m1hQeT","Kanchanaburi"
-284.58412783724,19.0028073701999,16,"DHF_add","m1h.rt","Kanchanaburi"
-301.687567672479,20.3813465154417,17,"DHF_add","m1h","Kanchanaburi"
