"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Rayong"
-20.4920799851289,9.48567162094612,2,"DHF_add","m3h.rAT","Rayong"
-22.7816540015446,8.75518742677423,3,"DHF_add","m3h.rATQeT","Rayong"
-36.3199449558512,7.55232878422735,4,"DHF_add","m3h.raQeT","Rayong"
-36.5249159791819,10.0010646607643,5,"DHF_add","m3h.rta","Rayong"
-36.890577295211,9.26335523334229,6,"DHF_add","m3h.rtQeT","Rayong"
-43.38597070928,10.5321533596431,7,"DHF_add","m3hQeT","Rayong"
-49.8641876666275,8.84769493530368,8,"DHF_add","m1h.rtaQeT","Rayong"
-73.2693331856668,11.2569695536304,9,"DHF_add","m1h.rATQeT","Rayong"
-74.360669852251,11.6939386270315,10,"DHF_add","m1h.rAT","Rayong"
-77.1973508578162,9.51955493143575,11,"DHF_add","m1h.raQeT","Rayong"
-79.6751796996837,12.3502497471856,12,"DHF_add","m3h.rt","Rayong"
-111.439912499493,13.8604372012436,13,"DHF_add","m1h.rta","Rayong"
-140.345945867654,13.9250168899313,14,"DHF_add","m3h.ra","Rayong"
-152.56176229428,15.8935223854596,15,"DHF_add","m1h.rtQeT","Rayong"
-174.054737046518,15.2567508985477,16,"DHF_add","m1h.ra","Rayong"
-183.627031106438,16.287540972212,17,"DHF_add","m1hQeT","Rayong"
-184.02779368791,16.3438708897342,18,"DHF_add","m3h","Rayong"
-257.673628578025,18.4385086952166,19,"DHF_add","m1h.rt","Rayong"
-330.916624150018,19.4626401023357,20,"DHF_add","m1h","Rayong"
